Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2003,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,17
2003,SOM,Somalia,TZA,United Rep. of Tanzania,CAN,Canada,7
2003,SDN,Sudan,UGA,Uganda,AUS,Australia,76
2003,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,7
2003,SOM,Somalia,KEN,Kenya,NZL,New Zealand,12
2003,ERI,Eritrea,KEN,Kenya,USA,United States of America,8
2003,SDN,Sudan,TZA,United Rep. of Tanzania,CAN,Canada,5
2003,SDN,Sudan,KEN,Kenya,NZL,New Zealand,64
2003,SOM,Somalia,KEN,Kenya,USA,United States of America,1437
2003,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,130
2003,COD,Dem. Rep. of the Congo,COG,Congo,NLD,Netherlands,1
2003,ERI,Eritrea,SDN,Sudan,DNK,Denmark,18
2003,ERI,Eritrea,SDN,Sudan,NZL,New Zealand,28
2003,SDN,Sudan,KEN,Kenya,USA,United States of America,93
2003,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,30
2003,SOM,Somalia,UGA,Uganda,CAN,Canada,13
2003,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,6
2003,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,224
2003,SDN,Sudan,UGA,Uganda,CAN,Canada,48
2003,SOM,Somalia,KEN,Kenya,AUS,Australia,238
2003,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,23
2003,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,2
2003,ERI,Eritrea,SDN,Sudan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2003,ERI,Eritrea,KEN,Kenya,CAN,Canada,7
2003,SDN,Sudan,KEN,Kenya,AUS,Australia,293
2003,SOM,Somalia,UGA,Uganda,USA,United States of America,54
2003,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,7
2003,SOM,Somalia,KEN,Kenya,CAN,Canada,523
2003,ERI,Eritrea,SDN,Sudan,AUS,Australia,24
2003,SDN,Sudan,UGA,Uganda,USA,United States of America,11
2003,COD,Dem. Rep. of the Congo,KEN,Kenya,SWE,Sweden,5
2003,SDN,Sudan,KEN,Kenya,CAN,Canada,557
2003,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,12
2003,ERI,Eritrea,KEN,Kenya,SWE,Sweden,1
2003,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,5
2003,ERI,Eritrea,SDN,Sudan,CAN,Canada,18
2003,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,31
2003,COD,Dem. Rep. of the Congo,COG,Congo,FIN,Finland,13
2003,ERI,Eritrea,SDN,Sudan,SWE,Sweden,55
2003,SDN,Sudan,COD,Dem. Rep. of the Congo,USA,United States of America,3
2003,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,95
2003,SOM,Somalia,UGA,Uganda,AUS,Australia,17
2003,ERI,Eritrea,SDN,Sudan,FIN,Finland,56
2003,ERI,Eritrea,SDN,Sudan,NOR,Norway,81
2003,COD,Dem. Rep. of the Congo,KEN,Kenya,NZL,New Zealand,3
2004,SDN,Sudan,KEN,Kenya,USA,United States of America,232
2004,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,7
2004,SOM,Somalia,ETH,Ethiopia,USA,United States of America,33
2004,SDN,Sudan,ERI,Eritrea,FIN,Finland,2
2004,SOM,Somalia,KEN,Kenya,CAN,Canada,400
2004,SDN,Sudan,UGA,Uganda,AUS,Australia,33
2004,ERI,Eritrea,SDN,Sudan,USA,United States of America,1
2004,SDN,Sudan,ERI,Eritrea,SWE,Sweden,2
2004,ERI,Eritrea,ETH,Ethiopia,AUS,Australia,6
2004,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,13
2004,SDN,Sudan,KEN,Kenya,CAN,Canada,80
2004,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,66
2004,SOM,Somalia,ETH,Ethiopia,SWE,Sweden,38
2004,SOM,Somalia,ETH,Ethiopia,AUS,Australia,10
2004,COD,Dem. Rep. of the Congo,COG,Congo,NOR,Norway,11
2004,ERI,Eritrea,SDN,Sudan,CAN,Canada,21
2004,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,8
2004,SDN,Sudan,ETH,Ethiopia,SWE,Sweden,3
2004,SDN,Sudan,ETH,Ethiopia,AUS,Australia,8
2004,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,3
2004,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,141
2004,SOM,Somalia,ERI,Eritrea,DNK,Denmark,3
2004,ERI,Eritrea,ETH,Ethiopia,NZL,New Zealand,1
2004,SOM,Somalia,UGA,Uganda,USA,United States of America,68
2004,ERI,Eritrea,SDN,Sudan,SWE,Sweden,9
2004,COD,Dem. Rep. of the Congo,BDI,Burundi,NLD,Netherlands,13
2004,ERI,Eritrea,KEN,Kenya,AUS,Australia,3
2004,SOM,Somalia,ETH,Ethiopia,NOR,Norway,7
2004,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,134
2004,ERI,Eritrea,ETH,Ethiopia,DNK,Denmark,7
2004,IRQ,Iraq,ETH,Ethiopia,NZL,New Zealand,4
2004,SDN,Sudan,UGA,Uganda,USA,United States of America,15
2004,SDN,Sudan,UGA,Uganda,SWE,Sweden,5
2004,COD,Dem. Rep. of the Congo,COG,Congo,NLD,Netherlands,12
2004,SDN,Sudan,COD,Dem. Rep. of the Congo,CAN,Canada,3
2004,SOM,Somalia,KEN,Kenya,AUS,Australia,231
2004,SDN,Sudan,ETH,Ethiopia,NOR,Norway,2
2004,SOM,Somalia,UGA,Uganda,CAN,Canada,17
2004,ERI,Eritrea,SDN,Sudan,DNK,Denmark,18
2004,SOM,Somalia,ETH,Ethiopia,NZL,New Zealand,10
2004,SDN,Sudan,KEN,Kenya,AUS,Australia,37
2004,ERI,Eritrea,ETH,Ethiopia,NLD,Netherlands,2
2004,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,195
2004,SOM,Somalia,ETH,Ethiopia,FIN,Finland,1
2004,ERI,Eritrea,SDN,Sudan,NOR,Norway,12
2004,SDN,Sudan,UGA,Uganda,CAN,Canada,65
2004,ERI,Eritrea,ETH,Ethiopia,GBR,United Kingdom of Great Britain and Northern Ireland,1
2004,SDN,Sudan,UGA,Uganda,DNK,Denmark,4
2004,SOM,Somalia,KEN,Kenya,NZL,New Zealand,28
2004,SDN,Sudan,ETH,Ethiopia,USA,United States of America,191
2004,ERI,Eritrea,SDN,Sudan,AUS,Australia,52
2004,SOM,Somalia,ETH,Ethiopia,NLD,Netherlands,16
2004,SOM,Somalia,ETH,Ethiopia,CAN,Canada,86
2004,SDN,Sudan,UGA,Uganda,FIN,Finland,4
2004,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,15
2004,ERI,Eritrea,SDN,Sudan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2004,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,1
2004,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,27
2004,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,112
2004,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,5
2004,SDN,Sudan,ETH,Ethiopia,CAN,Canada,62
2004,ERI,Eritrea,KEN,Kenya,USA,United States of America,6
2004,SDN,Sudan,UGA,Uganda,NOR,Norway,4
2004,COD,Dem. Rep. of the Congo,UGA,Uganda,GBR,United Kingdom of Great Britain and Northern Ireland,29
2004,AFG,Afghanistan,ETH,Ethiopia,USA,United States of America,4
2004,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,24
2004,SOM,Somalia,TZA,United Rep. of Tanzania,AUS,Australia,7
2004,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,90
2004,SOM,Somalia,KEN,Kenya,USA,United States of America,1798
2004,SDN,Sudan,UGA,Uganda,GBR,United Kingdom of Great Britain and Northern Ireland,62
2004,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,207
2004,ERI,Eritrea,KEN,Kenya,CAN,Canada,7
2004,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,28
2004,SDN,Sudan,UGA,Uganda,NLD,Netherlands,44
2005,ERI,Eritrea,SDN,Sudan,GBR,United Kingdom of Great Britain and Northern Ireland,2
2005,SDN,Sudan,ETH,Ethiopia,DNK,Denmark,9
2005,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,9
2005,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NOR,Norway,5
2005,SDN,Sudan,ETH,Ethiopia,CAN,Canada,16
2005,COD,Dem. Rep. of the Congo,UGA,Uganda,SWE,Sweden,1
2005,SDN,Sudan,UGA,Uganda,CAN,Canada,102
2005,SOM,Somalia,KEN,Kenya,USA,United States of America,3291
2005,COD,Dem. Rep. of the Congo,BDI,Burundi,NLD,Netherlands,5
2005,SDN,Sudan,UGA,Uganda,GBR,United Kingdom of Great Britain and Northern Ireland,17
2005,SOM,Somalia,KEN,Kenya,DNK,Denmark,15
2005,COD,Dem. Rep. of the Congo,COG,Congo,IRL,Ireland,7
2005,SDN,Sudan,UGA,Uganda,NLD,Netherlands,35
2005,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,1
2005,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,33
2005,SDN,Sudan,KEN,Kenya,USA,United States of America,166
2005,SOM,Somalia,UGA,Uganda,SWE,Sweden,1
2005,SDN,Sudan,ETH,Ethiopia,AUS,Australia,4
2005,SOM,Somalia,ERI,Eritrea,NLD,Netherlands,14
2005,SOM,Somalia,ETH,Ethiopia,NOR,Norway,16
2005,ERI,Eritrea,KEN,Kenya,CAN,Canada,7
2005,ERI,Eritrea,SDN,Sudan,DNK,Denmark,1
2005,ERI,Eritrea,SDN,Sudan,IRL,Ireland,1
2005,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,100
2005,SDN,Sudan,UGA,Uganda,SWE,Sweden,3
2005,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,4
2005,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NLD,Netherlands,5
2005,SDN,Sudan,ETH,Ethiopia,NOR,Norway,12
2005,SOM,Somalia,KEN,Kenya,CAN,Canada,371
2005,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,84
2005,SOM,Somalia,TZA,United Rep. of Tanzania,USA,United States of America,10
2005,ERI,Eritrea,KEN,Kenya,AUS,Australia,14
2005,ERI,Eritrea,ETH,Ethiopia,NLD,Netherlands,1
2005,SOM,Somalia,KEN,Kenya,NOR,Norway,14
2005,SDN,Sudan,KEN,Kenya,CAN,Canada,25
2005,SDN,Sudan,UGA,Uganda,DNK,Denmark,52
2005,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,2
2005,SOM,Somalia,KEN,Kenya,AUS,Australia,133
2005,SOM,Somalia,ETH,Ethiopia,NLD,Netherlands,7
2005,SDN,Sudan,KEN,Kenya,NOR,Norway,4
2005,COD,Dem. Rep. of the Congo,RWA,Rwanda,CAN,Canada,41
2005,SOM,Somalia,UGA,Uganda,USA,United States of America,391
2005,SDN,Sudan,KEN,Kenya,AUS,Australia,55
2005,SDN,Sudan,ETH,Ethiopia,NLD,Netherlands,9
2005,COD,Dem. Rep. of the Congo,BDI,Burundi,SWE,Sweden,14
2005,ERI,Eritrea,SDN,Sudan,NOR,Norway,7
2005,SOM,Somalia,RWA,Rwanda,CAN,Canada,2
2005,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,387
2005,SDN,Sudan,UGA,Uganda,USA,United States of America,25
2005,SOM,Somalia,KEN,Kenya,NLD,Netherlands,8
2005,ERI,Eritrea,ETH,Ethiopia,CHE,Switzerland,1
2005,COD,Dem. Rep. of the Congo,RWA,Rwanda,AUS,Australia,27
2005,ERI,Eritrea,ETH,Ethiopia,SWE,Sweden,1
2005,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,17
2005,ERI,Eritrea,SDN,Sudan,CAN,Canada,334
2005,SOM,Somalia,ETH,Ethiopia,USA,United States of America,45
2005,COD,Dem. Rep. of the Congo,RWA,Rwanda,NLD,Netherlands,15
2005,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,75
2005,COD,Dem. Rep. of the Congo,BDI,Burundi,DNK,Denmark,3
2005,ERI,Eritrea,SDN,Sudan,AUS,Australia,162
2005,ERI,Eritrea,SDN,Sudan,NZL,New Zealand,7
2005,SDN,Sudan,ETH,Ethiopia,SWE,Sweden,3
2005,SDN,Sudan,UGA,Uganda,NOR,Norway,19
2005,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,46
2005,SDN,Sudan,ETH,Ethiopia,USA,United States of America,567
2005,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,9
2005,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,2
2005,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,44
2005,ERI,Eritrea,ETH,Ethiopia,DNK,Denmark,1
2005,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,126
2005,IRQ,Iraq,KEN,Kenya,SWE,Sweden,1
2005,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,105
2005,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,8
2005,SDN,Sudan,UGA,Uganda,FIN,Finland,11
2005,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NLD,Netherlands,21
2005,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,12
2005,SOM,Somalia,ETH,Ethiopia,CAN,Canada,2
2005,SOM,Somalia,ETH,Ethiopia,DNK,Denmark,14
2005,ERI,Eritrea,SDN,Sudan,SWE,Sweden,25
2005,SOM,Somalia,UGA,Uganda,CAN,Canada,11
2005,ERI,Eritrea,KEN,Kenya,USA,United States of America,35
2006,SDN,Sudan,ERI,Eritrea,AUS,Australia,20
2006,SDN,Sudan,ERI,Eritrea,NZL,New Zealand,1
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,FIN,Finland,16
2006,SOM,Somalia,UGA,Uganda,USA,United States of America,1
2006,ERI,Eritrea,KEN,Kenya,CAN,Canada,5
2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,NLD,Netherlands,21
2006,SOM,Somalia,UGA,Uganda,CAN,Canada,12
2006,SOM,Somalia,ERI,Eritrea,NOR,Norway,8
2006,SDN,Sudan,UGA,Uganda,AUS,Australia,72
2006,SDN,Sudan,ETH,Ethiopia,USA,United States of America,58
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,9
2006,COD,Dem. Rep. of the Congo,ETH,Ethiopia,AUS,Australia,6
2006,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NZL,New Zealand,7
2006,COD,Dem. Rep. of the Congo,COG,Congo,FIN,Finland,32
2006,SDN,Sudan,UGA,Uganda,USA,United States of America,17
2006,SOM,Somalia,KEN,Kenya,CAN,Canada,111
2006,SDN,Sudan,UGA,Uganda,CAN,Canada,51
2006,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,2
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,79
2006,SOM,Somalia,UGA,Uganda,NLD,Netherlands,12
2006,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,74
2006,SOM,Somalia,TZA,United Rep. of Tanzania,GBR,United Kingdom of Great Britain and Northern Ireland,18
2006,ERI,Eritrea,ETH,Ethiopia,AUS,Australia,2
2006,SOM,Somalia,ETH,Ethiopia,NZL,New Zealand,6
2006,SOM,Somalia,ERI,Eritrea,FIN,Finland,8
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,NLD,Netherlands,5
2006,SDN,Sudan,KEN,Kenya,CAN,Canada,29
2006,SOM,Somalia,ETH,Ethiopia,NOR,Norway,24
2006,COD,Dem. Rep. of the Congo,COG,Congo,CAN,Canada,43
2006,SDN,Sudan,UGA,Uganda,NLD,Netherlands,7
2006,ERI,Eritrea,KEN,Kenya,USA,United States of America,23
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,IRL,Ireland,9
2006,SDN,Sudan,ETH,Ethiopia,AUS,Australia,38
2006,SDN,Sudan,KEN,Kenya,NZL,New Zealand,3
2006,SOM,Somalia,ETH,Ethiopia,FIN,Finland,5
2006,COD,Dem. Rep. of the Congo,COG,Congo,NLD,Netherlands,7
2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,CAN,Canada,99
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,SWE,Sweden,6
2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,NOR,Norway,15
2006,ERI,Eritrea,DJI,Djibouti,CAN,Canada,5
2006,IRQ,Iraq,KEN,Kenya,USA,United States of America,2
2006,COD,Dem. Rep. of the Congo,SOM,Somalia,SWE,Sweden,1
2006,COD,Dem. Rep. of the Congo,COG,Congo,IRL,Ireland,1
2006,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,33
2006,SDN,Sudan,ETH,Ethiopia,FIN,Finland,10
2006,SOM,Somalia,ERI,Eritrea,NLD,Netherlands,15
2006,SOM,Somalia,RWA,Rwanda,CAN,Canada,1
2006,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,5
2006,COD,Dem. Rep. of the Congo,SOM,Somalia,NOR,Norway,3
2006,SOM,Somalia,DJI,Djibouti,CAN,Canada,6
2006,SOM,Somalia,KEN,Kenya,USA,United States of America,2976
2006,COD,Dem. Rep. of the Congo,SOM,Somalia,CAN,Canada,3
2006,ERI,Eritrea,SDN,Sudan,SWE,Sweden,2
2006,SOM,Somalia,ETH,Ethiopia,DNK,Denmark,4
2006,SOM,Somalia,KEN,Kenya,AUS,Australia,148
2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,20
2006,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NLD,Netherlands,4
2006,ERI,Eritrea,SDN,Sudan,NOR,Norway,1
2006,SDN,Sudan,DJI,Djibouti,CAN,Canada,1
2006,ERI,Eritrea,DJI,Djibouti,SWE,Sweden,1
2006,SDN,Sudan,KEN,Kenya,USA,United States of America,30
2006,ERI,Eritrea,SOM,Somalia,CAN,Canada,2
2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,DNK,Denmark,17
2006,SDN,Sudan,KEN,Kenya,AUS,Australia,20
2006,COD,Dem. Rep. of the Congo,SOM,Somalia,FIN,Finland,3
2006,ERI,Eritrea,ETH,Ethiopia,NLD,Netherlands,2
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,16
2006,SOM,Somalia,ERI,Eritrea,CAN,Canada,37
2006,SDN,Sudan,ERI,Eritrea,SWE,Sweden,1
2006,SOM,Somalia,RWA,Rwanda,USA,United States of America,1
2006,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,43
2006,ERI,Eritrea,SDN,Sudan,CAN,Canada,90
2006,ERI,Eritrea,SDN,Sudan,DNK,Denmark,1
2006,ERI,Eritrea,SDN,Sudan,AUS,Australia,287
2006,ERI,Eritrea,SDN,Sudan,FIN,Finland,9
2006,SOM,Somalia,ETH,Ethiopia,NLD,Netherlands,22
2006,SOM,Somalia,UGA,Uganda,NOR,Norway,16
2006,SDN,Sudan,ERI,Eritrea,CAN,Canada,16
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,660
2006,SDN,Sudan,ETH,Ethiopia,SWE,Sweden,7
2006,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,10
2006,SOM,Somalia,ETH,Ethiopia,CAN,Canada,31
2006,SOM,Somalia,SDN,Sudan,CAN,Canada,23
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,110
2006,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,81
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,FIN,Finland,8
2006,COD,Dem. Rep. of the Congo,KEN,Kenya,NLD,Netherlands,30
2006,SDN,Sudan,UGA,Uganda,NOR,Norway,7
2006,COD,Dem. Rep. of the Congo,ETH,Ethiopia,CAN,Canada,35
2006,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,50
2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,SWE,Sweden,26
2006,COD,Dem. Rep. of the Congo,COG,Congo,NZL,New Zealand,8
2006,SOM,Somalia,TZA,United Rep. of Tanzania,USA,United States of America,36
2006,SDN,Sudan,ETH,Ethiopia,CAN,Canada,78
2006,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,10
2006,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,16
2006,SDN,Sudan,UGA,Uganda,DNK,Denmark,39
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,212
2006,SOM,Somalia,UGA,Uganda,FIN,Finland,12
2006,SOM,Somalia,KEN,Kenya,NLD,Netherlands,8
2006,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,1281
2006,COD,Dem. Rep. of the Congo,SOM,Somalia,NLD,Netherlands,3
2006,COD,Dem. Rep. of the Congo,COG,Congo,AUS,Australia,101
2006,SOM,Somalia,ERI,Eritrea,NZL,New Zealand,4
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,35
2006,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,67
2006,SDN,Sudan,KEN,Kenya,NLD,Netherlands,33
2006,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,64
2006,COD,Dem. Rep. of the Congo,COG,Congo,NOR,Norway,38
2006,SOM,Somalia,UGA,Uganda,AUS,Australia,2
2006,SDN,Sudan,UGA,Uganda,FIN,Finland,5
2006,SOM,Somalia,ETH,Ethiopia,USA,United States of America,101
2006,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,8
2007,SOM,Somalia,KEN,Kenya,NLD,Netherlands,3
2007,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,195
2007,COD,Dem. Rep. of the Congo,BDI,Burundi,FIN,Finland,6
2007,SDN,Sudan,KEN,Kenya,USA,United States of America,31
2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,DNK,Denmark,8
2007,SDN,Sudan,UGA,Uganda,NOR,Norway,5
2007,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,74
2007,ERI,Eritrea,KEN,Kenya,CAN,Canada,5
2007,SOM,Somalia,ERI,Eritrea,NOR,Norway,7
2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,PRT,Portugal,25
2007,SOM,Somalia,UGA,Uganda,CAN,Canada,44
2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,NLD,Netherlands,14
2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,FIN,Finland,3
2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,USA,United States of America,129
2007,COD,Dem. Rep. of the Congo,COG,Congo,AUS,Australia,97
2007,SDN,Sudan,UGA,Uganda,DNK,Denmark,46
2007,SOM,Somalia,KEN,Kenya,CAN,Canada,151
2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NOR,Norway,5
2007,SDN,Sudan,UGA,Uganda,CAN,Canada,16
2007,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,3
2007,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,8
2007,ERI,Eritrea,KEN,Kenya,AUS,Australia,1
2007,SOM,Somalia,ETH,Ethiopia,FIN,Finland,13
2007,SOM,Somalia,RWA,Rwanda,USA,United States of America,1
2007,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,95
2007,SDN,Sudan,KEN,Kenya,CAN,Canada,7
2007,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,2
2007,SOM,Somalia,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,1
2007,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,7
2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NLD,Netherlands,91
2007,SOM,Somalia,KEN,Kenya,AUS,Australia,77
2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,188
2007,ERI,Eritrea,SDN,Sudan,USA,United States of America,41
2007,COD,Dem. Rep. of the Congo,COG,Congo,CAN,Canada,22
2007,COD,Dem. Rep. of the Congo,BDI,Burundi,NLD,Netherlands,13
2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,CAN,Canada,15
2007,SOM,Somalia,ETH,Ethiopia,NOR,Norway,24
2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NZL,New Zealand,7
2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,14
2007,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,4
2007,SDN,Sudan,KEN,Kenya,AUS,Australia,18
2007,ERI,Eritrea,SDN,Sudan,FIN,Finland,1
2007,SOM,Somalia,SDN,Sudan,USA,United States of America,23
2007,SOM,Somalia,ERI,Eritrea,CAN,Canada,218
2007,COD,Dem. Rep. of the Congo,COG,Congo,NLD,Netherlands,5
2007,COD,Dem. Rep. of the Congo,SOM,Somalia,CAN,Canada,1
2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,NOR,Norway,22
2007,SOM,Somalia,UGA,Uganda,NLD,Netherlands,9
2007,SDN,Sudan,UGA,Uganda,IRL,Ireland,78
2007,SOM,Somalia,ETH,Ethiopia,NZL,New Zealand,11
2007,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,166
2007,ERI,Eritrea,SDN,Sudan,AUS,Australia,185
2007,COD,Dem. Rep. of the Congo,UGA,Uganda,FIN,Finland,4
2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,22
2007,SDN,Sudan,ERI,Eritrea,CAN,Canada,45
2007,SDN,Sudan,COD,Dem. Rep. of the Congo,NLD,Netherlands,2
2007,ERI,Eritrea,SOM,Somalia,CAN,Canada,2
2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NOR,Norway,15
2007,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,24
2007,SOM,Somalia,KEN,Kenya,NZL,New Zealand,4
2007,SOM,Somalia,ETH,Ethiopia,USA,United States of America,128
2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,90
2007,SOM,Somalia,UGA,Uganda,FIN,Finland,19
2007,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,239
2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,CAN,Canada,19
2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NLD,Netherlands,5
2007,SDN,Sudan,SOM,Somalia,CAN,Canada,1
2007,SDN,Sudan,ERI,Eritrea,SWE,Sweden,2
2007,SDN,Sudan,KEN,Kenya,NZL,New Zealand,5
2007,SDN,Sudan,ETH,Ethiopia,USA,United States of America,25
2007,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,7
2007,SOM,Somalia,UGA,Uganda,USA,United States of America,19
2007,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,24
2007,ERI,Eritrea,ETH,Ethiopia,NLD,Netherlands,5
2007,ERI,Eritrea,SDN,Sudan,CAN,Canada,179
